user_id,confidence_score
003c216f-6058-4653-b21e-2f0ecfff3a95,14.609802367188452
003c216f-6058-4653-b21e-2f0ecfff3a95,14.609802367188452
005f0023-2e16-43aa-82c7-e8f77c3d9a0b,7.023519135598529
005f0023-2e16-43aa-82c7-e8f77c3d9a0b,11.837630616957648
005f0023-2e16-43aa-82c7-e8f77c3d9a0b,0.825515119782829
005f0023-2e16-43aa-82c7-e8f77c3d9a0b,6.809148012404324
00663b27-aa84-48a5-8587-ffeb760bddfc,304.0284491416707
007b527c-fde4-479e-b7d7-6cb9273ddf56,456.19806769460826
007b527c-fde4-479e-b7d7-6cb9273ddf56,456.19806769460826
007b527c-fde4-479e-b7d7-6cb9273ddf56,103.61311718435951
007b527c-fde4-479e-b7d7-6cb9273ddf56,725.138107514966
007b527c-fde4-479e-b7d7-6cb9273ddf56,102.7962646150427
007b527c-fde4-479e-b7d7-6cb9273ddf56,267.140350255527
007b527c-fde4-479e-b7d7-6cb9273ddf56,7.6678790145864495
007b527c-fde4-479e-b7d7-6cb9273ddf56,20.33631757436665
00bdf24d-89f1-47dc-88f7-7af7284383ec,207.6000142659388
01068f16-d60b-4697-a295-d2dad211a629,1.6151476192675345
01934401-4505-48f6-9769-4e19a1a4854a,59.4625847238849
01934401-4505-48f6-9769-4e19a1a4854a,59.782512718557285
01946daf-8235-41dd-bc59-ac67f85024fb,6.95813596661483
01946daf-8235-41dd-bc59-ac67f85024fb,105.34963519021638
01c4a0ad-fd29-4de6-9625-4ae32cfa175f,30.613568620983667
01c7e9e0-f21c-42e6-bffe-2f01a9b27883,0.32404749729155186
01f80ecb-f275-4a28-8bae-97d6ff555051,241.96995806580216
02093da2-e581-400c-a21b-b5473229d0e9,5.32669993816871
0219a025-e7e5-4959-aa7a-cba6323905b4,4.239084228501794
0219a025-e7e5-4959-aa7a-cba6323905b4,220.14741488016767
022f12aa-2d64-4320-b545-e3937569a41e,0.6917863177731773
02701bb7-e5e7-4273-aebf-e3d9257aa3be,0.2808169172105748
02701bb7-e5e7-4273-aebf-e3d9257aa3be,198.1584176189316
028725d0-a9ae-4f44-8687-89342cf59ea2,31.83572297806524
028c2269-3e55-4673-a387-684569f6d966,56.72243894297129
0358a0f9-4067-424c-8be3-9560dfd5fd67,0.9804291214580868
0358a0f9-4067-424c-8be3-9560dfd5fd67,0.4091514902682542
03981885-eb37-4628-a48b-de5cbbd2bae5,5.286634287615118
040580c0-25eb-464b-8e42-f554ea7696df,57.704064771266786
04068614-0fb1-457a-9382-62be3c30206c,0.4327343749633064
040857cf-fa9e-4e98-9115-56c2213c12ee,0.07673334602028509
040857cf-fa9e-4e98-9115-56c2213c12ee,0.43450956886360853
040857cf-fa9e-4e98-9115-56c2213c12ee,69.20371168327107
040e03e6-3e5e-437d-a6e2-519214280b7b,0.4174107005551372
0509ae58-6e89-43a6-bfc3-c939dfb8b9b7,21.851823963079813
0509ae58-6e89-43a6-bfc3-c939dfb8b9b7,61.54183400421844
052ebfb5-7aef-401f-a2ba-5ff3f262aae1,14.091068911146055
052ebfb5-7aef-401f-a2ba-5ff3f262aae1,12.629870175304928
05800b0e-df24-4d5c-bfc6-4fb716295a21,8.762139678055883
05800b0e-df24-4d5c-bfc6-4fb716295a21,30.320198133762624
05b9b436-7c4e-417d-9dd3-d2a602061c9a,49.59819885376743
05c1bd5b-1833-491c-bbd2-c5c008aa1a65,2.028768031634724
05e3c3bf-e4c5-4d2c-aa2d-d39c51e30de3,2.098214239784288
05e3c3bf-e4c5-4d2c-aa2d-d39c51e30de3,2.098214239784288
06175085-c2d6-4dca-8c72-cb505f0d7a25,1.3066849178117612
06175085-c2d6-4dca-8c72-cb505f0d7a25,0.1643266728002224
066e31c9-46c3-46ea-9031-64891178a0d5,0.650137032627362
066e31c9-46c3-46ea-9031-64891178a0d5,10.00091355084908
0696270a-2d90-430c-b9f3-8b7801850509,119.20518752271184
06aeded6-2e3e-4b0c-b174-4cfa33ee77eb,0.3899231880474537
06aeded6-2e3e-4b0c-b174-4cfa33ee77eb,4.5596927521898145
06fcaa01-a171-4a02-91f5-9ba78e9d785c,0.2571341016497661
07926bbb-5223-4868-b7a9-f1607eb62997,0.5819084989287795
0829e5a3-5bca-4181-95a3-064914507d00,0.7129420052721946
08644130-c656-475e-a2ea-83b67c3cfdce,40.072362075502674
08b76960-94a8-45bf-8fe2-70ff0685ee5c,1.8320990225724476
08c27471-45e9-4c92-a92d-2b62d5a17476,1.7184397895341492
08c27471-45e9-4c92-a92d-2b62d5a17476,98.71731409791172
08c27471-45e9-4c92-a92d-2b62d5a17476,29.051793289781617
08c27471-45e9-4c92-a92d-2b62d5a17476,18.243692194333843
08c27471-45e9-4c92-a92d-2b62d5a17476,21.38551949136794
08c27471-45e9-4c92-a92d-2b62d5a17476,39.62557241026034
08db8b1d-48fd-4a8e-a60c-36b7cc3ab0ce,5.563791014673039
